Player,Country,% Team Runs,Mat,Inns,NO,50s,100s,0s,HS,Runs,S/R,Avg,Ca,St,Series_Code, H/A, Decade_Index ,Matches
Morkel M,South Africa,,1,0,0,0,0,0,-,0,-,-,0,0,0673,Away,63
Harris P L,South Africa,,3,0,0,0,0,0,-,0,-,-,2,0,0673,Away,63
de Villiers A B,South Africa,13.88%,2,2,1,1,0,0,54*,89,127.14,89.00,0,0,0697,Home,63
Amla H M,South Africa,27.30%,2,2,0,0,1,0,140,175,103.55,87.50,1,0,0697,Home,63
Smith G C,South Africa,10.14%,1,1,0,1,0,0,65,65,97.01,65.00,1,0,0697,Home,63
Kallis J H,South Africa,15.44%,2,2,0,1,0,0,50,99,81.15,49.50,2,0,0697,Home,63
Naeem Islam,Bangladesh,9.07%,2,2,1,0,0,0,25*,41,77.36,41.00,1,0,0697,Away,63
Mohammad Ashraful,Bangladesh,17.26%,2,2,0,1,0,0,73,78,87.64,39.00,2,0,0697,Away,63
Duminy J-P,South Africa,5.62%,2,1,0,0,0,0,36,36,92.31,36.00,1,0,0697,Home,63
Shakib Al Hasan,Bangladesh,15.04%,2,2,0,1,0,0,51,68,61.82,34.00,0,0,0697,Away,63
Tamim Iqbal,Bangladesh,14.38%,2,2,0,0,0,0,41,65,106.56,32.50,1,0,0697,Away,63
Ontong J L,South Africa,4.21%,1,1,0,0,0,0,27,27,71.05,27.00,1,0,0697,Home,63
Junaid Siddique,Bangladesh,10.84%,2,2,0,0,0,0,47,49,53.85,24.50,0,0,0697,Away,63
Louw J,South Africa,3.59%,2,1,0,0,0,0,23,23,328.57,23.00,0,0,0697,Home,63
Botha J,South Africa,3.59%,2,1,0,0,0,0,23,23,153.33,23.00,1,0,0697,Home,63
Abdur Razzak,Bangladesh,4.42%,2,2,1,0,0,1,20*,20,62.50,20.00,2,0,0697,Away,63
Mashrafe Mortaza,Bangladesh,7.52%,2,2,0,0,0,1,34,34,130.77,17.00,0,0,0697,Away,63
Imrul Kayes,Bangladesh,3.32%,2,2,0,0,0,0,14,15,30.61,7.50,1,0,0697,Away,63
Boucher M V,South Africa,2.18%,2,2,0,0,0,0,8,14,70.00,7.00,2,0,0697,Home,63
Syed Rasel,Bangladesh,1.77%,2,2,0,0,0,0,7,8,53.33,4.00,1,0,0697,Away,63
Raqibul Hasan,Bangladesh,0.88%,2,2,0,0,0,1,4,4,16.67,2.00,0,0,0697,Away,63
Mushfiqur Rahim,Bangladesh,0.66%,2,2,0,0,0,0,2,3,18.75,1.50,0,0,0697,Away,63
Steyn D W,South Africa,,2,0,0,0,0,0,-,0,-,-,0,0,0697,Home,63
Morkel M,South Africa,0.94%,2,1,1,0,0,0,6*,6,200.00,-,0,0,0697,Home,63
Morkel J A,South Africa,10.61%,2,2,2,0,0,0,37*,68,130.77,-,1,0,0697,Home,63
Soumya Sarkar,Bangladesh,41.25%,3,3,1,2,0,0,90,205,113.26,102.50,1,0,0892,Home,73
du Plessis F,South Africa,22.27%,3,3,1,1,0,0,63*,110,70.51,55.00,0,0,0892,Away,73
Shakib Al Hasan,Bangladesh,9.66%,3,2,1,0,0,0,48,48,87.27,48.00,0,0,0892,Home,73
Tamim Iqbal,Bangladesh,13.28%,3,3,1,1,0,1,61*,66,68.04,33.00,0,0,0892,Home,73
Rossouw R R,South Africa,13.36%,3,3,1,0,0,0,45*,66,63.46,33.00,0,0,0892,Away,73
Duminy J-P,South Africa,12.96%,3,2,0,1,0,0,51,64,70.33,32.00,1,0,0892,Away,73
Nasir Hossain,Bangladesh,6.24%,3,1,0,0,0,0,31,31,70.45,31.00,1,0,0892,Home,73
Miller D A,South Africa,10.73%,3,2,0,0,0,0,44,53,70.67,26.50,0,0,0892,Away,73
Mahmudullah,Bangladesh,10.06%,3,2,0,1,0,1,50,50,76.92,25.00,1,0,0892,Home,73
Mushfiqur Rahim,Bangladesh,4.83%,3,1,0,0,0,0,24,24,63.16,24.00,3,0,0892,Home,73
Behardien F,South Africa,9.72%,3,2,0,0,0,0,36,48,80.00,24.00,1,0,0892,Away,73
Amla H M,South Africa,10.32%,3,3,0,0,0,0,22,51,56.67,17.00,2,0,0892,Away,73
de Kock Q,South Africa,8.91%,3,3,0,0,0,0,35,44,75.86,14.67,1,0,0892,Away,73
Morris C H,South Africa,2.43%,2,1,0,0,0,0,12,12,92.31,12.00,0,0,0892,Away,73
Liton Das,Bangladesh,4.43%,3,3,1,0,0,1,17,22,110.00,11.00,1,0,0892,Home,73
Rabada K,South Africa,2.23%,3,2,0,0,0,0,10,11,36.67,5.50,0,0,0892,Away,73
Abbott K J,South Africa,2.02%,3,2,0,0,0,0,5,10,47.62,5.00,0,0,0892,Away,73
Sabbir Rahman,Bangladesh,1.01%,3,1,0,0,0,0,5,5,38.46,5.00,5,0,0892,Home,73
Jubair Hossain,Bangladesh,1.01%,1,1,0,0,0,0,5,5,55.56,5.00,0,0,0892,Home,73
Mashrafe Mortaza,Bangladesh,0.80%,3,1,0,0,0,0,4,4,33.33,4.00,1,0,0892,Home,73
Rubel Hossain,Bangladesh,,2,0,0,0,0,0,-,0,-,-,0,0,0892,Home,73
Morkel M,South Africa,0.20%,1,1,1,0,0,0,1*,1,33.33,-,0,0,0892,Away,73
Imran Tahir,South Africa,0.20%,3,1,1,0,0,0,1*,1,25.00,-,1,0,0892,Away,73
Mustafizur Rahman,Bangladesh,,3,1,1,0,0,0,0*,0,0.00,-,0,0,0892,Home,73
Amla H M,South Africa,19.42%,2,2,1,1,1,0,110*,195,95.59,195.00,2,0,0959,Home,83
de Kock Q,South Africa,28.59%,3,3,1,1,1,0,168*,287,104.74,143.50,4,0,0959,Home,83
de Villiers A B,South Africa,19.52%,3,2,0,0,1,0,176,196,164.71,98.00,2,0,0959,Home,83
du Plessis F,South Africa,9.06%,3,2,1,1,0,1,91*,91,130.00,91.00,2,0,0959,Home,83
Mushfiqur Rahim,Bangladesh,25.57%,3,3,1,1,1,0,110*,178,85.99,89.00,2,0,0959,Away,83
Markram A K,South Africa,6.57%,1,1,0,1,0,0,66,66,110.00,66.00,1,0,0959,Home,83
Bavuma T,South Africa,4.78%,1,1,0,0,0,0,48,48,102.13,48.00,0,0,0959,Home,83
Imrul Kayes,Bangladesh,14.37%,3,3,0,1,0,0,68,100,79.37,33.33,1,0,0959,Away,83
Shakib Al Hasan,Bangladesh,13.94%,3,3,0,1,0,0,63,97,73.48,32.33,0,0,0959,Away,83
Duminy J-P,South Africa,2.99%,2,1,0,0,0,0,30,30,100.00,30.00,1,0,0959,Home,83
Sabbir Rahman,Bangladesh,10.78%,3,3,0,0,0,0,39,75,85.23,25.00,1,0,0959,Away,83
Tamim Iqbal,Bangladesh,3.30%,1,1,0,0,0,0,23,23,92.00,23.00,0,0,0959,Away,83
Mahmudullah,Bangladesh,9.05%,3,3,0,0,0,0,35,63,78.75,21.00,0,0,0959,Away,83
Mohammad Saifuddin,Bangladesh,2.30%,1,1,0,0,0,0,16,16,145.45,16.00,0,0,0959,Away,83
Mehidy Hasan Miraz,Bangladesh,2.16%,1,1,0,0,0,0,15,15,39.47,15.00,1,0,0959,Away,83
Liton Das,Bangladesh,5.89%,3,3,0,0,0,0,21,41,87.23,13.67,1,0,0959,Away,83
Mashrafe Mortaza,Bangladesh,2.44%,3,2,0,0,0,1,17,17,85.00,8.50,1,0,0959,Away,83
Rubel Hossain,Bangladesh,1.15%,3,2,1,0,0,0,8,8,57.14,8.00,0,0,0959,Away,83
Soumya Sarkar,Bangladesh,1.15%,1,1,0,0,0,0,8,8,61.54,8.00,0,0,0959,Away,83
Nasir Hossain,Bangladesh,2.01%,2,2,0,0,0,0,11,14,73.68,7.00,0,0,0959,Away,83
Taskin Ahmed,Bangladesh,0.72%,3,2,1,0,0,0,3*,5,41.67,5.00,0,0,0959,Away,83
Phehlukwayo A L,South Africa,0.50%,3,2,1,0,0,0,5,5,125.00,5.00,0,0,0959,Home,83
Mulder P W A,South Africa,0.20%,1,1,0,0,0,0,2,2,50.00,2.00,0,0,0959,Home,83
Pretorius D,South Africa,,2,1,0,0,0,1,0*,0,-,0.00,0,0,0959,Home,83
Miller D A,South Africa,,1,0,0,0,0,0,-,0,-,-,1,0,0959,Home,83
Rabada K,South Africa,2.29%,3,1,1,0,0,0,23*,23,209.09,-,1,0,0959,Home,83
Behardien F,South Africa,3.98%,2,2,2,0,0,0,33*,40,121.21,-,1,0,0959,Home,83
Imran Tahir,South Africa,,3,0,0,0,0,0,-,0,-,-,0,0,0959,Home,83
Paterson D,South Africa,,3,0,0,0,0,0,-,0,-,-,2,0,0959,Home,83
Arnold R P,Sri Lanka,16.16%,3,2,1,1,0,0,62,91,75.21,91.00,2,0,0522,Home,53
Atapattu M S,Sri Lanka,23.80%,3,3,1,1,0,0,83,134,79.76,67.00,1,0,0522,Home,53
Dilshan T M,Sri Lanka,8.88%,1,1,0,1,0,0,50,50,79.37,50.00,2,0,0522,Home,53
Khaled Mashud,Bangladesh,21.12%,3,3,0,1,0,0,54,106,56.08,35.33,3,0,0522,Away,53
Jayawardene D P M D,Sri Lanka,10.83%,3,3,1,0,0,0,27*,61,65.59,30.50,1,0,0522,Home,53
Jayasuriya S T,Sri Lanka,9.59%,2,2,0,0,0,0,40,54,94.74,27.00,2,0,0522,Home,53
Tushar Imran,Bangladesh,14.14%,3,3,0,1,0,1,61,71,64.55,23.67,0,0,0522,Away,53
de Silva P A,Sri Lanka,8.35%,3,2,0,0,0,0,46,47,77.05,23.50,0,0,0522,Home,53
Habibul Bashar,Bangladesh,12.75%,3,3,0,1,0,0,52,64,45.71,21.33,0,0,0522,Away,53
Sangakkara K C,Sri Lanka,9.77%,3,3,0,0,0,0,29,55,90.16,18.33,3,0,0522,Home,53
Al Sahariar Rokon,Bangladesh,9.96%,3,3,0,0,0,0,25,50,70.42,16.67,0,0,0522,Away,53
Mohammad Ashraful,Bangladesh,9.96%,3,3,0,0,0,0,36,50,68.49,16.67,1,0,0522,Away,53
Khaled Mahmud,Bangladesh,9.56%,3,3,0,0,0,1,39,48,97.96,16.00,1,0,0522,Away,53
Mohammad Rafique,Bangladesh,5.78%,3,3,1,0,0,0,13,29,76.32,14.50,2,0,0522,Away,53
Hannan Sarkar,Bangladesh,2.79%,1,1,0,0,0,0,14,14,58.33,14.00,0,0,0522,Away,53
Alok Kapali,Bangladesh,2.99%,3,3,0,0,0,0,8,15,53.57,5.00,1,0,0522,Away,53
Tapash Baisya,Bangladesh,1.79%,3,3,1,0,0,0,4*,9,33.33,4.50,1,0,0522,Away,53
Naimuir Rahman,Bangladesh,0.60%,2,2,0,0,0,1,3,3,30.00,1.50,1,0,0522,Away,53
Manjural Islam,Bangladesh,,3,2,2,0,0,0,0*,0,0.00,-,1,0,0522,Away,53
Muralitharan M,Sri Lanka,,3,0,0,0,0,0,-,0,-,-,1,0,0522,Home,53
Vaas W P U J C,Sri Lanka,,2,0,0,0,0,0,-,0,-,-,1,0,0522,Home,53
Chandana U D U,Sri Lanka,0.71%,2,1,1,0,0,0,4*,4,200.00,-,1,0,0522,Home,53
Fernando C R D,Sri Lanka,,2,0,0,0,0,0,-,0,-,-,1,0,0522,Home,53
Fernando K  H,Sri Lanka,6.93%,3,2,2,0,0,0,23*,39,82.98,-,1,0,0522,Home,53
Gunaratne P W,Sri Lanka,,1,0,0,0,0,0,-,0,-,-,0,0,0522,Home,53
Lakshitha M K G,Sri Lanka,,2,0,0,0,0,0,-,0,-,-,0,0,0522,Home,53
Atapattu M S,Sri Lanka,16.12%,2,2,1,2,0,0,55,108,80.00,108.00,2,0,0590,Home,53
Jayawardene D P M D,Sri Lanka,10.90%,3,2,1,1,0,0,50,73,137.74,73.00,1,0,0590,Home,53
Tharanga W U,Sri Lanka,25.97%,3,3,0,1,1,0,105,174,85.71,58.00,2,0,0590,Home,53
Gunawardene D A,Sri Lanka,7.76%,1,1,0,1,0,0,52,52,85.25,52.00,0,0,0590,Home,53
Khaled Mashud,Bangladesh,9.23%,3,3,2,0,0,0,39*,47,40.17,47.00,1,1,0590,Away,53
Shahriar Nafees,Bangladesh,21.81%,3,3,0,1,0,0,51,111,63.79,37.00,2,0,0590,Away,53
Sangakkara K C,Sri Lanka,10.00%,3,3,1,0,0,0,28,67,94.37,33.50,2,0,0590,Home,53
Jayasuriya S T,Sri Lanka,9.70%,2,2,0,0,0,0,40,65,91.55,32.50,0,0,0590,Home,53
Habibul Bashar,Bangladesh,11.00%,3,3,1,0,0,0,41*,56,71.79,28.00,0,0,0590,Away,53
Samaraweera T T,Sri Lanka,2.69%,1,1,0,0,0,0,18,18,60.00,18.00,1,0,0590,Home,53
Javed Omar,Bangladesh,9.82%,3,3,0,0,0,0,18,50,64.10,16.67,2,0,0590,Away,53
Tushar Imran,Bangladesh,9.82%,3,3,0,0,0,0,31,50,56.18,16.67,1,0,0590,Away,53
Vaas W P U J C,Sri Lanka,2.39%,2,1,0,0,0,0,16,16,84.21,16.00,0,0,0590,Home,53
Dilshan T M,Sri Lanka,4.18%,3,2,0,0,0,0,27,28,43.75,14.00,3,0,0590,Home,53
Arnold R P,Sri Lanka,1.79%,3,1,0,0,0,0,12,12,100.00,12.00,0,0,0590,Home,53
Mohammad Ashraful,Bangladesh,6.88%,3,3,0,0,0,1,31,35,57.38,11.67,0,0,0590,Away,53
Manjural Islam Rana,Bangladesh,4.32%,3,2,0,0,0,0,17,22,37.29,11.00,1,0,0590,Away,53
Syed Rasel,Bangladesh,3.34%,3,2,0,0,0,0,15,17,68.00,8.50,2,0,0590,Away,53
Aftab Ahmed,Bangladesh,4.13%,3,3,0,0,0,0,18,21,42.00,7.00,0,0,0590,Away,53
Mohammad Rafique,Bangladesh,2.36%,3,3,0,0,0,0,9,12,41.38,4.00,1,0,0590,Away,53
Dilhara L H D,Sri Lanka,0.60%,2,2,0,0,0,0,2,4,28.57,2.00,1,0,0590,Home,53
Muralitharan M,Sri Lanka,,2,1,0,0,0,1,0*,0,0.00,0.00,2,0,0590,Home,53
Fernando C R D,Sri Lanka,,3,0,0,0,0,0,-,0,-,-,0,0,0590,Home,53
Chandana U D U,Sri Lanka,,3,0,0,0,0,0,-,0,-,-,2,0,0590,Home,53
Khaled Mahmud,Bangladesh,,2,0,0,0,0,0,-,0,-,-,0,0,0590,Away,53
Nazmul Hossain,Bangladesh,,1,0,0,0,0,0,-,0,-,-,0,0,0590,Away,53
Maharoof M F,Sri Lanka,,2,2,2,0,0,0,0*,0,0.00,-,0,0,0590,Home,53
Tapash Baisya,Bangladesh,6.48%,3,2,2,0,0,0,22*,33,36.67,-,0,0,0590,Away,53
Lokuarachchi K S,Sri Lanka,10.78%,1,1,0,1,0,0,69,69,121.05,69.00,0,0,0600,Away,63
Sangakkara K C,Sri Lanka,28.44%,3,3,0,1,1,0,109,182,75.52,60.67,5,0,0600,Away,63
Maharoof M F,Sri Lanka,7.50%,3,2,1,0,0,0,27*,48,137.14,48.00,0,0,0600,Away,63
Jayawardene D P M D,Sri Lanka,14.53%,3,3,1,1,0,0,51,93,81.58,46.50,3,0,0600,Away,63
Mohammad Ashraful,Bangladesh,21.17%,3,3,0,2,0,0,64,119,82.07,39.67,2,0,0600,Home,63
Jayasuriya S T,Sri Lanka,17.66%,3,3,0,1,0,0,96,113,72.90,37.67,1,0,0600,Away,63
Khaled Mahmud,Bangladesh,6.41%,1,1,0,0,0,0,36,36,58.06,36.00,0,0,0600,Home,63
Javed Omar,Bangladesh,11.39%,2,2,0,0,0,0,40,64,59.26,32.00,0,0,0600,Home,63
Aftab Ahmed,Bangladesh,9.43%,3,3,1,0,0,1,32*,53,132.50,26.50,0,0,0600,Home,63
Manjural Islam Rana,Bangladesh,4.09%,1,1,0,0,0,0,23,23,71.88,23.00,0,0,0600,Home,63
Habibul Bashar,Bangladesh,11.57%,3,3,0,0,0,0,33,65,50.39,21.67,3,0,0600,Home,63
Khaled Mashud,Bangladesh,3.74%,3,3,2,0,0,1,19*,21,60.00,21.00,3,0,0600,Home,63
Bandara C M,Sri Lanka,3.28%,3,2,1,0,0,0,18,21,84.00,21.00,2,0,0600,Away,63
Alok Kapali,Bangladesh,7.47%,3,3,1,0,0,0,19*,42,52.50,21.00,2,0,0600,Home,63
Mohammad Rafique,Bangladesh,4.98%,3,2,0,0,0,0,22,28,66.67,14.00,1,0,0600,Home,63
Fernando C R D,Sri Lanka,2.03%,2,1,0,0,0,0,13,13,118.18,13.00,0,0,0600,Away,63
Mashrafe Mortaza,Bangladesh,4.45%,3,2,0,0,0,0,19,25,108.70,12.50,1,0,0600,Home,63
Shahriar Nafees,Bangladesh,5.34%,3,3,0,0,0,1,17,30,52.63,10.00,1,0,0600,Home,63
Kapugedera C K,Sri Lanka,4.53%,3,3,0,0,0,1,16,29,72.50,9.67,1,0,0600,Away,63
Syed Rasel,Bangladesh,1.60%,3,2,1,0,0,0,7,9,90.00,9.00,0,0,0600,Home,63
Dilshan T M,Sri Lanka,4.22%,3,3,0,0,0,0,22,27,103.85,9.00,1,0,0600,Away,63
Rajin Saleh,Bangladesh,2.31%,2,2,0,0,0,0,7,13,30.23,6.50,0,0,0600,Home,63
Mubarak J,Sri Lanka,0.94%,2,2,0,0,0,0,4,6,28.57,3.00,0,0,0600,Away,63
Fernando K  H,Sri Lanka,0.47%,2,2,1,0,0,0,3,3,21.43,3.00,1,0,0600,Away,63
Tharanga W U,Sri Lanka,,1,1,0,0,0,1,0*,0,0.00,0.00,1,0,0600,Away,63
Nazmul Hossain,Bangladesh,,1,0,0,0,0,0,-,0,-,-,0,0,0600,Home,63
Abdur Razzak,Bangladesh,,1,0,0,0,0,0,-,0,-,-,0,0,0600,Home,63
Prasad K T G D,Sri Lanka,,1,0,0,0,0,0,-,0,-,-,0,0,0600,Away,63
Tapash Baisya,Bangladesh,,1,0,0,0,0,0,-,0,-,-,1,0,0600,Home,63
Perera P D R,Sri Lanka,0.63%,3,1,1,0,0,0,4*,4,100.00,-,1,0,0600,Away,63
Mubarak J,Sri Lanka,16.46%,3,3,2,1,0,0,72,94,91.26,94.00,2,0,0654,Home,63
Silva L P C,Sri Lanka,17.69%,2,2,0,1,0,0,65,101,80.80,50.50,1,0,0654,Home,63
Dilshan T M,Sri Lanka,14.54%,3,3,1,0,0,0,39,83,77.57,41.50,0,0,0654,Home,63
Mahmudullah,Bangladesh,7.86%,1,1,0,0,0,0,36,36,66.67,36.00,0,0,0654,Away,63
Tharanga W U,Sri Lanka,17.34%,3,3,0,1,0,0,57,99,66.89,33.00,2,0,0654,Home,63
Tamim Iqbal,Bangladesh,14.85%,3,3,0,1,0,0,54,68,52.71,22.67,2,0,0654,Away,63
Aftab Ahmed,Bangladesh,14.41%,3,3,0,0,0,0,47,66,53.66,22.00,3,0,0654,Away,63
Shahriar Nafees,Bangladesh,8.52%,2,2,0,0,0,0,33,39,72.22,19.50,0,0,0654,Away,63
Jayasuriya S T,Sri Lanka,9.28%,3,3,0,0,0,0,24,53,75.71,17.67,0,0,0654,Home,63
Mohammad Ashraful,Bangladesh,11.57%,3,3,0,0,0,0,29,53,50.00,17.67,1,0,0654,Away,63
Maharoof M F,Sri Lanka,2.98%,3,2,1,0,0,0,16*,17,100.00,17.00,1,0,0654,Home,63
Abdur Razzak,Bangladesh,7.42%,3,3,1,0,0,0,28*,34,-0.07,17.00,0,0,0654,Away,63
Sangakkara K C,Sri Lanka,7.01%,3,3,0,0,0,0,18,40,64.52,13.33,6,0,0654,Home,63
Farhad Reza,Bangladesh,8.08%,3,3,0,0,0,0,28,37,86.05,12.33,0,0,0654,Away,63
Shahadat Hossain,Bangladesh,2.62%,2,2,1,0,0,0,9*,12,46.15,12.00,0,0,0654,Away,63
Jayawardene D P M D,Sri Lanka,5.08%,3,3,0,0,0,0,20,29,53.70,9.67,4,0,0654,Home,63
Mushfiqur Rahim,Bangladesh,6.11%,3,3,0,0,0,2,28,28,48.28,9.33,6,0,0654,Away,63
Kapugedera C K,Sri Lanka,1.23%,1,1,0,0,0,0,7,7,21.21,7.00,1,0,0654,Home,63
Mashrafe Mortaza,Bangladesh,1.31%,1,1,0,0,0,0,6,6,50.00,6.00,0,0,0654,Away,63
Shakib Al Hasan,Bangladesh,3.71%,3,3,0,0,0,1,15,17,42.50,5.67,1,0,0654,Away,63
Syed Rasel,Bangladesh,1.31%,3,3,1,0,0,0,3,6,22.22,3.00,0,0,0654,Away,63
Tushar Imran,Bangladesh,0.87%,2,2,0,0,0,1,4,4,11.76,2.00,0,0,0654,Away,63
Chandana U D U,Sri Lanka,0.18%,1,1,0,0,0,0,1,1,16.67,1.00,2,0,0654,Home,63
Javed Omar,Bangladesh,,1,1,0,0,0,1,0*,0,0.00,0.00,0,0,0654,Away,63
Fernando C R D,Sri Lanka,,3,1,0,0,0,1,0*,0,0.00,0.00,0,0,0654,Home,63
Bandara C M,Sri Lanka,,2,0,0,0,0,0,-,0,-,-,1,0,0654,Home,63
Kulasekara K M D N,Sri Lanka,0.18%,1,1,1,0,0,0,1*,1,50.00,-,0,0,0654,Home,63
Malinga S L,Sri Lanka,,2,0,0,0,0,0,-,0,-,-,0,0,0654,Home,63
Dilshan T M,Sri Lanka,43.28%,3,3,2,0,2,0,125,248,101.22,248.00,1,0,0826,Home,73
Tamim Iqbal,Bangladesh,25.28%,1,1,0,0,1,0,112,112,82.35,112.00,0,0,0826,Away,73
Perera M D K J,Sri Lanka,20.24%,3,3,1,1,0,0,56,116,94.31,58.00,1,0,0826,Home,73
Sangakkara K C,Sri Lanka,19.37%,3,2,0,1,0,0,63,111,94.87,55.50,3,0,0826,Home,73
Anamul Haque,Bangladesh,11.96%,3,2,0,0,0,0,40,53,80.30,26.50,1,0,0826,Away,73
Jahurul Islam,Bangladesh,5.87%,2,1,0,0,0,0,26,26,144.44,26.00,0,0,0826,Away,73
Mahmudullah,Bangladesh,7.90%,3,2,0,0,0,0,29,35,60.34,17.50,0,0,0826,Away,73
Mohammad Ashraful,Bangladesh,6.55%,3,2,0,0,0,1,29,29,67.44,14.50,0,0,0826,Away,73
Kulasekara K M D N,Sri Lanka,1.92%,3,1,0,0,0,0,11,11,110.00,11.00,0,0,0826,Home,73
Mominul Haque,Bangladesh,2.48%,2,1,0,0,0,0,11,11,122.22,11.00,0,0,0826,Away,73
Sohag Gazi,Bangladesh,2.26%,3,2,1,0,0,0,6,10,142.86,10.00,0,0,0826,Away,73
Mathews A D,Sri Lanka,1.05%,3,1,0,0,0,0,6,6,66.67,6.00,0,0,0826,Home,73
Mushfiqur Rahim,Bangladesh,2.71%,3,2,0,0,0,0,9,12,60.00,6.00,0,1,0826,Away,73
Mendis B M A J,Sri Lanka,0.87%,3,1,0,0,0,0,5,5,71.43,5.00,0,0,0826,Home,73
Perera N L T C,Sri Lanka,0.70%,3,1,0,0,0,0,4,4,50.00,4.00,1,0,0826,Home,73
Chandimal L D,Sri Lanka,0.52%,3,2,1,0,0,1,3*,3,37.50,3.00,1,0,0826,Home,73
Abul Hasan,Bangladesh,0.68%,1,1,0,0,0,0,3,3,50.00,3.00,0,0,0826,Away,73
Ziaur Rahman,Bangladesh,,3,2,0,0,0,2,0*,0,0.00,0.00,1,0,0826,Away,73
Senanayake S M S M,Sri Lanka,,3,1,0,0,0,1,0*,0,-,0.00,0,0,0826,Home,73
Nasir Hossain,Bangladesh,23.93%,3,2,2,1,0,0,73*,106,123.26,-,3,0,0826,Away,73
Thirimanne H D R L,Sri Lanka,4.36%,3,1,1,0,0,0,25*,25,166.67,-,0,0,0826,Home,73
Shahadat Hossain,Bangladesh,,1,0,0,0,0,0,-,0,-,-,0,0,0826,Away,73
Rubel Hossain,Bangladesh,,2,0,0,0,0,0,-,0,-,-,0,0,0826,Away,73
Malinga S L,Sri Lanka,0.87%,3,1,1,0,0,0,5*,5,166.67,-,0,0,0826,Home,73
Abdur Razzak,Bangladesh,1.35%,3,1,1,0,0,0,6*,6,120.00,-,0,0,0826,Away,73
Perera N L T C,Sri Lanka,11.19%,3,2,1,1,0,1,80*,80,133.33,80.00,1,0,0853,Away,73
Mathews A D,Sri Lanka,11.05%,3,3,2,1,0,0,56*,79,98.75,79.00,2,0,0853,Away,73
Sangakkara K C,Sri Lanka,19.02%,2,2,0,0,1,0,128,136,105.43,68.00,4,0,0853,Away,73
Mushfiqur Rahim,Bangladesh,21.42%,3,3,0,1,0,0,79,136,80.00,45.33,2,0,0853,Home,73
Perera M D K J,Sri Lanka,18.74%,3,3,0,0,1,0,106,134,89.93,44.67,0,0,0853,Away,73
Priyanjan S M A,Sri Lanka,12.31%,3,3,1,1,0,0,60,88,70.97,44.00,2,0,0853,Away,73
Mominul Haque,Bangladesh,18.74%,3,3,0,1,0,0,60,119,82.07,39.67,0,0,0853,Home,73
Naeem Islam,Bangladesh,5.04%,1,1,0,0,0,0,32,32,58.18,32.00,0,0,0853,Home,73
Senanayake S M S M,Sri Lanka,4.20%,3,1,0,0,0,0,30,30,62.50,30.00,4,0,0853,Away,73
Shamsur Rahman,Bangladesh,13.70%,3,3,0,1,0,1,62,87,90.63,29.00,3,0,0853,Home,73
Chandimal L D,Sri Lanka,12.03%,3,3,0,1,0,0,64,86,76.79,28.67,1,0,0853,Away,73
Nasir Hossain,Bangladesh,10.71%,3,3,0,0,0,0,38,68,70.83,22.67,0,0,0853,Home,73
Thirimanne H D R L,Sri Lanka,2.52%,1,1,0,0,0,0,18,18,58.06,18.00,1,0,0853,Away,73
Mashrafe Mortaza,Bangladesh,2.68%,1,1,0,0,0,0,17,17,73.91,17.00,0,0,0853,Home,73
Anamul Haque,Bangladesh,6.93%,3,3,0,0,0,1,42,44,68.75,14.67,2,0,0853,Home,73
Vithanage K D K,Sri Lanka,4.06%,3,3,1,0,0,0,13*,29,63.04,14.50,2,0,0853,Away,73
Shakib Al Hasan,Bangladesh,4.25%,2,2,0,0,0,0,24,27,84.38,13.50,0,0,0853,Home,73
Sohag Gazi,Bangladesh,5.67%,3,3,0,0,0,0,23,36,109.09,12.00,0,0,0853,Home,73
Arafat Sunny,Bangladesh,1.10%,3,3,2,0,0,0,5,7,36.84,7.00,1,0,0853,Home,73
Dilshan T M,Sri Lanka,1.54%,2,2,0,0,0,0,8,11,40.74,5.50,1,0,0853,Away,73
Rubel Hossain,Bangladesh,1.57%,3,2,0,0,0,0,6,10,45.45,5.00,0,0,0853,Home,73
Mahmudullah,Bangladesh,0.94%,3,3,0,0,0,1,5,6,33.33,2.00,2,0,0853,Home,73
Kulasekara K M D N,Sri Lanka,,1,1,0,0,0,1,0*,0,0.00,0.00,0,0,0853,Away,73
Malinga S L,Sri Lanka,,2,1,0,0,0,1,0*,0,0.00,0.00,0,0,0853,Away,73
Mendis B A W,Sri Lanka,,1,0,0,0,0,0,-,0,-,-,0,0,0853,Away,73
Prasad K T G D,Sri Lanka,,1,0,0,0,0,0,-,0,-,-,1,0,0853,Away,73
Lakmal R A S,Sri Lanka,,1,0,0,0,0,0,-,0,-,-,0,0,0853,Away,73
Shafiul Islam,Bangladesh,2.36%,1,1,1,0,0,0,15*,15,83.33,-,0,0,0853,Home,73
Perera A K,Sri Lanka,,1,0,0,0,0,0,-,0,-,-,1,0,0853,Away,73
Al-Amin Hossain,Bangladesh,0.31%,1,1,1,0,0,0,2*,2,40.00,-,0,0,0853,Home,73
Tamim Iqbal,Bangladesh,24.53%,3,2,0,0,1,0,127,131,88.51,65.50,1,0,0943,Away,83
Shakib Al Hasan,Bangladesh,23.60%,3,2,0,2,0,0,72,126,94.74,63.00,0,0,0943,Away,83
Mendis B K G,Sri Lanka,19.39%,3,3,0,1,1,0,102,160,80.00,53.33,0,0,0943,Home,83
Mehidy Hasan Miraz,Bangladesh,9.55%,3,1,0,1,0,0,51,51,71.83,51.00,0,0,0943,Away,83
